GeneID	Length
Bra038084	1683
Bra038085	1125
Bra038086	1323
Bra038087	3369
Bra038088	1497
Bra038089	771
Bra038090	252
Bra038091	486
Bra038092	1701
Bra038093	810
Bra038094	1293
Bra038095	978
Bra038096	453
Bra038097	2049
Bra038098	978
Bra038099	1467
Bra038100	2463
Bra038101	552
Bra038102	651
Bra038103	189
Bra038104	261
Bra038105	546
Bra038106	2499
Bra038107	603
Bra038108	1041
Bra038109	1443
Bra038110	1920
Bra038111	1758
Bra038112	939
Bra038113	1245
Bra038114	1047
Bra038115	1548
Bra038116	1977
Bra038117	732
Bra038118	375
Bra038119	1191
Bra038120	390
Bra038121	3165
Bra038122	606
Bra038123	345
Bra038124	3060
Bra038125	453
Bra038126	255
Bra038127	2007
Bra038128	1698
Bra038129	2292
Bra038130	315
Bra038131	195
Bra038132	261
Bra038133	396
Bra038134	360
Bra038135	762
Bra038136	225
Bra038137	477
Bra038138	945
Bra038140	675
Bra038141	264
Bra038142	540
Bra038143	156
Bra038144	945
Bra038145	384
Bra038146	231
Bra038147	648
Bra038148	1371
Bra038149	366
Bra038150	243
Bra038151	1059
Bra038152	1233
Bra038153	885
Bra038154	921
Bra038155	1764
Bra038156	951
Bra038157	501
Bra038158	606
Bra038159	1572
Bra038160	1086
Bra038161	1218
Bra038162	738
Bra038163	1344
Bra038164	972
Bra038165	540
Bra038166	1275
Bra038167	1479
Bra038168	483
Bra038169	588
Bra038170	465
Bra038171	927
Bra038172	387
Bra038173	423
Bra038174	852
Bra038175	747
Bra038176	2253
Bra038177	2286
Bra038178	1164
Bra038179	1014
Bra038180	354
Bra038181	3009
Bra038182	333
Bra038183	720
Bra038184	657
Bra038185	291
Bra038186	1596
Bra038187	225
Bra038188	1893
Bra038189	1755
Bra038190	495
Bra038191	504
Bra038192	582
Bra038193	1572
Bra038194	879
Bra038195	357
Bra038196	345
Bra038197	1029
Bra038198	195
Bra038199	504
Bra038200	921
Bra038201	1260
Bra038202	492
Bra038203	228
Bra038204	1080
Bra038205	1254
Bra038206	1353
Bra038207	975
Bra038208	1326
Bra038209	1773
Bra038210	1854
Bra038211	795
Bra038212	246
Bra038213	2130
Bra038214	1380
Bra038215	303
Bra038216	333
Bra038217	1437
Bra038218	1941
Bra038219	795
Bra038220	1023
Bra038221	921
Bra038222	303
Bra038223	1383
Bra038224	201
Bra038225	786
Bra038226	402
Bra038227	1410
Bra038228	2913
Bra038229	2361
Bra038230	2979
Bra038231	1227
Bra038232	708
Bra038233	1686
Bra038234	963
Bra038235	1692
Bra038236	1950
Bra038237	3312
Bra038238	1659
Bra038239	663
Bra038240	1002
Bra038241	579
Bra038242	1545
Bra038243	1536
Bra038245	1536
Bra038246	978
Bra038247	912
Bra038248	1272
Bra038249	933
Bra038250	360
Bra038251	2052
Bra038252	2286
Bra038253	546
Bra038254	1542
Bra038255	2334
Bra038256	1575
Bra038257	207
Bra038258	711
Bra038259	1713
Bra038260	1356
Bra038261	675
Bra038262	273
Bra038263	1092
Bra038264	330
Bra038265	1131
Bra038266	504
Bra038267	414
Bra038268	312
Bra038269	1143
Bra038270	1794
Bra038271	1044
Bra038272	1122
Bra038273	3252
Bra038274	2625
Bra038275	1080
Bra038276	1812
Bra038277	1365
Bra038278	255
Bra038279	1125
Bra038280	3354
Bra038281	1002
Bra038282	2712
Bra038283	1467
Bra038284	381
Bra038285	1620
Bra038286	2094
Bra038287	2064
Bra038288	1410
Bra038289	2049
Bra038290	2580
Bra038291	1230
Bra038292	795
Bra038293	2661
Bra038294	507
Bra038295	2502
Bra038296	243
Bra038297	336
Bra038298	2451
Bra038299	2142
Bra038300	528
Bra038301	1632
Bra038302	1617
Bra038303	969
Bra038304	2091
Bra038305	1770
Bra038306	594
Bra038307	1137
Bra038308	591
Bra038309	1071
Bra038310	489
Bra038311	1701
Bra038312	324
Bra038313	900
Bra038314	681
Bra038315	1977
Bra038316	1548
Bra038317	1677
Bra038318	1536
Bra038319	333
Bra038320	1359
Bra038321	336
Bra038322	909
Bra038323	483
Bra038324	981
Bra038325	966
Bra038326	771
Bra038327	2715
Bra038328	459
Bra038329	285
Bra038330	1362
Bra038331	972
Bra038332	921
Bra038333	1851
Bra038334	255
Bra038335	549
Bra038336	1098
Bra038337	255
Bra038338	303
Bra038339	2142
Bra038340	5133
Bra038341	363
Bra038342	978
Bra038343	456
Bra038344	426
Bra038345	1008
Bra038346	1053
Bra038347	819
Bra038348	1233
Bra038349	1125
Bra038350	1008
Bra038351	345
Bra038352	378
Bra038353	3264
Bra038354	222
Bra038355	435
Bra038356	1689
Bra038357	2370
Bra038358	483
Bra038359	588
Bra038360	1107
Bra038361	474
Bra038362	408
Bra038363	1014
Bra038364	444
Bra038365	366
Bra038366	1395
Bra038367	1815
Bra038368	969
Bra038369	1056
Bra038370	1086
Bra038371	621
Bra038372	3711
Bra038373	303
Bra038374	357
Bra038375	1074
Bra038376	1314
Bra038377	705
Bra038378	489
Bra038379	1719
Bra038380	828
Bra038381	732
Bra038382	2094
Bra038383	648
Bra038384	3252
Bra038385	366
Bra038386	417
Bra038387	936
Bra038388	1386
Bra038389	858
Bra038390	246
Bra038391	1776
Bra038392	837
Bra038393	807
Bra038394	264
Bra038395	480
Bra038396	1104
Bra038397	267
Bra038398	282
Bra038399	1098
Bra038400	180
Bra038401	1218
Bra038402	954
Bra038403	723
Bra038404	390
Bra038405	1512
Bra038406	1131
Bra038407	1491
Bra038408	957
Bra038409	519
Bra038410	2382
Bra038411	966
Bra038412	669
Bra038413	1467
Bra038414	1347
Bra038415	1329
Bra038416	465
Bra038417	648
Bra038418	642
Bra038419	417
Bra038420	414
Bra038421	375
Bra038422	2118
Bra038423	1686
Bra038424	1302
Bra038425	2694
Bra038426	1155
Bra038427	1050
Bra038428	1614
Bra038429	225
Bra038430	279
Bra038431	1131
Bra038432	1671
Bra038433	3132
Bra038434	555
Bra038435	357
Bra038436	504
Bra038437	1635
Bra038438	912
Bra038439	279
Bra038440	1470
Bra038441	381
Bra038442	870
Bra038443	438
Bra038444	594
Bra038445	1365
Bra038446	2208
Bra038447	1029
Bra038448	6219
Bra038449	471
Bra038450	1743
Bra038451	807
Bra038452	1290
Bra038453	2094
Bra038454	771
Bra038455	351
Bra038456	267
Bra038457	432
Bra038458	1356
Bra038459	1476
Bra038460	618
Bra038461	762
Bra038462	1224
Bra038463	585
Bra038464	645
Bra038465	381
Bra038466	387
Bra038467	1770
Bra038468	1425
Bra038469	1746
Bra038470	1407
Bra038471	309
Bra038472	231
Bra038473	234
Bra038474	294
Bra038475	351
Bra038476	207
Bra038477	303
Bra038478	333
Bra038479	189
Bra038480	501
Bra038481	249
Bra038482	171
Bra038483	540
Bra038484	798
Bra038485	678
Bra038486	1482
Bra038487	444
Bra038488	2172
Bra038489	1404
Bra038490	1467
Bra038491	1170
Bra038492	2727
Bra038493	1077
Bra038494	573
Bra038495	1653
Bra038496	2541
Bra038497	1296
Bra038498	2706
Bra038499	792
Bra038500	243
Bra038501	1338
Bra038502	531
Bra038503	615
Bra038504	1614
Bra038505	1641
Bra038506	2028
Bra038507	3144
Bra038508	1920
Bra038509	732
Bra038510	2304
Bra038511	726
Bra038512	1317
Bra038513	882
Bra038514	1032
Bra038515	1989
Bra038516	363
Bra038517	948
Bra038518	873
Bra038519	1674
Bra038520	921
Bra038521	399
Bra038522	1446
Bra038523	936
Bra038524	678
Bra038525	270
Bra038526	945
Bra038527	186
Bra038528	2433
Bra038529	915
Bra038530	717
Bra038531	207
Bra038532	351
Bra038533	1068
Bra038534	2793
Bra038535	624
Bra038536	924
Bra038537	1431
Bra038538	1533
Bra038539	666
Bra038540	1077
Bra038541	546
Bra038542	555
Bra038543	1152
Bra038544	1104
Bra038545	1212
Bra038546	963
Bra038547	1350
Bra038548	2595
Bra038549	1440
Bra038550	306
Bra038551	1227
Bra038552	1875
Bra038553	1173
Bra038554	201
Bra038555	1137
Bra038556	306
Bra038557	354
Bra038558	510
Bra038559	321
Bra038560	1050
Bra038561	1356
Bra038562	945
Bra038563	2436
Bra038564	414
Bra038565	615
Bra038566	2460
Bra038567	1419
Bra038568	153
Bra038569	2334
Bra038570	681
Bra038571	234
Bra038572	459
Bra038573	3660
Bra038574	1056
Bra038575	738
Bra038576	840
Bra038577	477
Bra038578	231
Bra038579	2463
Bra038580	219
Bra038581	1374
Bra038582	1044
Bra038583	1260
Bra038584	864
Bra038585	1773
Bra038586	1092
Bra038587	1209
Bra038588	258
Bra038589	1170
Bra038590	2763
Bra038591	1275
Bra038592	378
Bra038593	573
Bra038594	1416
Bra038595	1032
Bra038596	654
Bra038598	390
Bra038599	489
Bra038600	606
Bra038601	1014
Bra038602	363
Bra038603	477
Bra038604	978
Bra038605	444
Bra038606	546
Bra038607	1713
Bra038608	585
Bra038609	306
Bra038610	924
Bra038611	1149
Bra038612	1092
Bra038613	1467
Bra038614	1242
Bra038615	2223
Bra038616	1050
Bra038617	1014
Bra038618	342
Bra038619	1251
Bra038620	228
Bra038621	699
Bra038622	1107
Bra038623	1119
Bra038624	729
Bra038625	888
Bra038626	807
Bra038627	1674
Bra038628	723
Bra038629	2724
Bra038630	699
Bra038631	294
Bra038632	1437
Bra038633	474
Bra038634	465
Bra038635	1146
Bra038636	819
Bra038637	528
Bra038638	1623
Bra038639	210
Bra038640	759
Bra038641	1530
Bra038642	876
Bra038643	246
Bra038644	1473
Bra038645	1281
Bra038646	1422
Bra038647	924
Bra038648	894
Bra038649	1308
Bra038650	2232
Bra038651	1299
Bra038652	1074
Bra038653	1440
Bra038654	1533
Bra038655	477
Bra038656	1740
Bra038657	1401
Bra038658	1299
Bra038659	1506
Bra038660	558
Bra038661	2145
Bra038662	1026
Bra038663	753
Bra038664	255
Bra038665	192
Bra038666	351
Bra038667	678
Bra038668	486
Bra038669	705
Bra038670	1158
Bra038671	636
Bra038672	1473
Bra038673	723
Bra038674	1338
Bra038675	1857
Bra038676	621
Bra038677	585
Bra038678	462
Bra038679	2091
Bra038680	603
Bra038681	453
Bra038682	1668
Bra038683	1344
Bra038684	1212
Bra038685	3309
Bra038686	1725
Bra038687	816
Bra038688	603
Bra038689	624
Bra038690	5847
Bra038691	1851
Bra038692	588
Bra038693	909
Bra038694	2232
Bra038695	588
Bra038696	1590
Bra038697	738
Bra038698	1155
Bra038699	267
Bra038700	978
Bra038701	669
Bra038702	1230
Bra038703	1647
Bra038704	1854
Bra038705	1005
Bra038706	402
Bra038707	3060
Bra038708	213
Bra038709	495
Bra038710	483
Bra038711	501
Bra038712	480
Bra038713	480
Bra038714	1734
Bra038715	408
Bra038716	402
Bra038717	675
Bra038718	483
Bra038719	483
Bra038720	483
Bra038721	552
Bra038722	654
Bra038723	663
Bra038724	876
Bra038725	618
Bra038726	993
Bra038727	609
Bra038728	522
Bra038729	1833
Bra038730	345
Bra038733	1473
Bra038734	1953
Bra038735	3618
Bra038736	531
Bra038737	1122
Bra038738	1164
Bra038739	471
Bra038740	1851
Bra038741	795
Bra038742	1779
Bra038743	708
Bra038744	1719
Bra038745	1335
Bra038746	936
Bra038747	1095
Bra038748	1479
Bra038749	1524
Bra038750	816
Bra038751	192
Bra038753	624
Bra038754	834
Bra038755	1566
Bra038756	1563
Bra038757	2178
Bra038758	486
Bra038759	432
Bra038760	414
Bra038761	3381
Bra038762	1467
Bra038763	1752
Bra038764	2844
Bra038765	228
Bra038766	2295
Bra038767	1209
Bra038768	2193
Bra038769	402
Bra038770	246
Bra038771	1029
Bra038772	300
Bra038773	312
Bra038774	1047
Bra038775	2757
Bra038776	1959
Bra038777	2241
Bra038778	3129
Bra038779	516
Bra038780	1017
Bra038781	243
Bra038782	792
Bra038783	1017
Bra038784	2283
Bra038785	1788
Bra038786	438
Bra038787	258
Bra038788	621
Bra038789	621
Bra038790	447
Bra038791	807
Bra038792	543
Bra038793	852
Bra038794	1299
Bra038795	1338
Bra038796	750
Bra038797	3948
Bra038798	1620
Bra038799	1608
Bra038800	1554
Bra038801	786
Bra038802	276
Bra038803	420
Bra038804	585
Bra038805	1428
Bra038806	843
Bra038807	1794
Bra038808	2328
Bra038809	249
Bra038810	2535
Bra038811	714
Bra038812	387
Bra038813	531
Bra038814	957
Bra038815	1656
Bra038816	1449
Bra038817	972
Bra038818	492
Bra038819	720
Bra038820	1206
Bra038821	1617
Bra038822	375
Bra038823	339
Bra038824	996
Bra038825	1302
Bra038826	531
Bra038827	1263
Bra038828	1164
Bra038829	2859
Bra038830	1854
Bra038831	1851
Bra038832	1827
Bra038833	444
Bra038834	1185
Bra038835	2850
Bra038836	339
Bra038837	1050
Bra038838	696
Bra038839	2361
Bra038840	429
Bra038841	222
Bra038842	3816
Bra038843	1197
Bra038844	2448
Bra038845	498
Bra038846	420
Bra038847	855
Bra038848	711
Bra038849	612
Bra038850	1056
Bra038851	264
Bra038852	471
Bra038853	2091
Bra038854	3054
Bra038855	444
Bra038856	231
Bra038857	1155
Bra038858	1365
Bra038859	231
Bra038860	651
Bra038861	855
Bra038862	1449
Bra038863	1002
Bra038864	792
Bra038865	570
Bra038866	342
Bra038867	768
Bra038868	747
Bra038869	315
Bra038870	1035
Bra038871	1140
Bra038872	3330
Bra038873	507
Bra038874	1563
Bra038875	669
Bra038876	984
Bra038877	681
Bra038878	366
Bra038879	450
Bra038880	1074
Bra038881	2709
Bra038882	861
Bra038883	750
Bra038884	237
Bra038885	957
Bra038886	3033
Bra038887	540
Bra038888	1083
Bra038889	726
Bra038890	1371
Bra038891	753
Bra038892	594
Bra038893	639
Bra038894	501
Bra038895	1149
Bra038896	1023
Bra038897	837
Bra038898	1194
Bra038899	1116
Bra038900	1782
Bra038901	1074
Bra038902	2202
Bra038903	315
Bra038904	516
Bra038905	957
Bra038906	990
Bra038907	360
Bra038908	348
Bra038909	693
Bra038910	2388
Bra038911	2418
Bra038912	876
Bra038913	1440
Bra038914	255
Bra038915	1170
Bra038916	444
Bra038917	1092
Bra038918	579
Bra038919	447
Bra038920	2172
Bra038921	591
Bra038922	987
Bra038923	651
Bra038924	435
Bra038925	531
Bra038926	1899
Bra038927	417
Bra038929	558
Bra038930	1434
Bra038931	273
Bra038932	372
Bra038933	438
Bra038934	2298
Bra038935	1926
Bra038936	777
Bra038937	1653
Bra038938	2313
Bra038939	1548
Bra038940	315
Bra038941	345
Bra038942	846
Bra038943	327
Bra038944	450
Bra038945	1611
Bra038946	1443
Bra038947	2709
Bra038948	2295
Bra038949	1350
Bra038950	1446
Bra038951	348
Bra038952	1218
Bra038953	1323
Bra038954	1323
Bra038955	1101
Bra038956	1761
Bra038957	1779
Bra038958	1311
Bra038959	1158
Bra038960	1539
Bra038961	666
Bra038962	348
Bra038963	261
Bra038964	1431
Bra038965	681
Bra038966	1353
Bra038967	1356
Bra038968	1830
Bra038969	1518
Bra038970	1260
Bra038971	1347
Bra038972	1137
Bra038973	534
Bra038974	2769
Bra038975	834
Bra038976	237
Bra038977	783
Bra038978	387
Bra038979	492
Bra038980	648
Bra038981	246
Bra038982	645
Bra038983	522
Bra038984	1212
Bra038985	912
Bra038986	330
Bra038987	624
Bra038988	486
Bra038989	429
Bra038990	192
Bra038991	579
Bra038992	573
Bra038993	423
Bra038994	360
Bra038995	312
Bra038996	816
Bra038997	3606
Bra038998	1587
Bra038999	2454
Bra039000	1098
Bra039001	297
Bra039002	1077
Bra039003	1494
Bra039004	882
Bra039005	738
Bra039006	2763
Bra039007	216
Bra039008	543
Bra039009	714
Bra039010	1092
Bra039011	399
Bra039012	2754
Bra039013	390
Bra039014	432
Bra039015	1374
Bra039016	354
Bra039017	294
Bra039018	396
Bra039019	405
Bra039020	432
Bra039021	939
Bra039022	1074
Bra039023	648
Bra039024	261
Bra039025	1503
Bra039026	846
Bra039027	852
Bra039028	1566
Bra039029	1749
Bra039030	2868
Bra039031	537
Bra039032	624
Bra039033	1179
Bra039034	2232
Bra039035	2859
Bra039036	582
Bra039037	318
Bra039038	930
Bra039039	297
Bra039040	1017
Bra039041	363
Bra039042	3759
Bra039043	318
Bra039044	1269
Bra039045	1623
Bra039046	861
Bra039047	1506
Bra039048	1056
Bra039049	2346
Bra039050	1458
Bra039051	2205
Bra039052	1551
Bra039053	1572
Bra039054	342
Bra039055	4248
Bra039056	2073
Bra039057	435
Bra039058	1059
Bra039059	981
Bra039060	348
Bra039061	2031
Bra039062	1065
Bra039063	3045
Bra039064	996
Bra039065	600
Bra039066	570
Bra039067	699
Bra039068	1575
Bra039069	309
Bra039070	798
Bra039071	567
Bra039072	396
Bra039073	1542
Bra039074	318
Bra039075	528
Bra039076	1200
Bra039077	2367
Bra039078	336
Bra039079	336
Bra039081	1239
Bra039082	678
Bra039083	396
Bra039084	1566
Bra039085	1131
Bra039086	837
Bra039087	1275
Bra039088	1956
Bra039089	924
Bra039090	1239
Bra039091	543
Bra039092	492
Bra039093	681
Bra039094	546
Bra039095	3018
Bra039096	837
Bra039097	1170
Bra039098	510
Bra039099	363
Bra039100	1377
Bra039101	1098
Bra039102	1317
Bra039103	1056
Bra039104	291
Bra039105	1371
Bra039106	1671
Bra039107	897
Bra039108	618
Bra039109	861
Bra039110	519
Bra039111	549
Bra039112	357
Bra039113	1005
Bra039114	1227
Bra039115	1287
Bra039116	783
Bra039117	6111
Bra039118	672
Bra039119	348
Bra039120	1923
Bra039121	333
Bra039122	2991
Bra039123	2976
Bra039124	948
Bra039125	1650
Bra039126	909
Bra039127	1077
Bra039128	774
Bra039129	1461
Bra039130	861
Bra039131	981
Bra039132	483
Bra039133	393
Bra039134	378
Bra039135	819
Bra039136	1140
Bra039137	960
Bra039138	2316
Bra039139	648
Bra039140	2133
Bra039141	1197
Bra039142	957
Bra039143	162
Bra039144	1593
Bra039145	2217
Bra039146	1521
Bra039147	3249
Bra039148	534
Bra039149	1602
Bra039150	432
Bra039151	1590
Bra039152	1317
Bra039153	1101
Bra039154	561
Bra039155	1422
Bra039156	1071
Bra039157	834
Bra039158	930
Bra039159	1134
Bra039160	2463
Bra039161	156
Bra039162	1290
Bra039163	1368
Bra039164	654
Bra039165	1074
Bra039166	1545
Bra039167	14433
Bra039168	879
Bra039169	1416
Bra039170	753
Bra039171	573
Bra039172	1467
Bra039173	1287
Bra039174	2376
Bra039175	1734
Bra039176	1095
Bra039177	606
Bra039178	1188
Bra039179	1065
Bra039180	831
Bra039181	1302
Bra039182	627
Bra039183	501
Bra039184	918
Bra039185	3903
Bra039186	1791
Bra039187	1551
Bra039188	1044
Bra039189	1494
Bra039190	2505
Bra039191	1356
Bra039192	1386
Bra039193	255
Bra039194	2325
Bra039195	1881
Bra039196	2397
Bra039197	735
Bra039198	1671
Bra039199	513
Bra039200	252
Bra039201	2205
Bra039202	1290
Bra039203	408
Bra039204	357
Bra039205	1164
Bra039206	792
Bra039207	627
Bra039208	420
Bra039209	753
Bra039210	921
Bra039211	648
Bra039212	1827
Bra039213	375
Bra039214	1011
Bra039215	252
Bra039216	1026
Bra039217	819
Bra039218	744
Bra039219	1113
Bra039220	753
Bra039221	2214
Bra039222	561
Bra039223	1488
Bra039224	552
Bra039225	831
Bra039226	1731
Bra039227	444
Bra039228	309
Bra039229	1290
Bra039230	2940
Bra039231	1275
Bra039232	2979
Bra039233	981
Bra039234	1044
Bra039235	1917
Bra039236	1530
Bra039237	1533
Bra039238	2193
Bra039239	1005
Bra039240	702
Bra039241	1323
Bra039242	351
Bra039243	681
Bra039244	318
Bra039245	378
Bra039246	198
Bra039247	195
Bra039248	399
Bra039249	237
Bra039250	276
Bra039251	1125
Bra039252	1341
Bra039253	1044
Bra039254	600
Bra039255	426
Bra039256	1137
Bra039257	210
Bra039259	342
Bra039260	282
Bra039261	480
Bra039262	1314
Bra039263	1791
Bra039264	360
Bra039265	690
Bra039266	204
Bra039267	1584
Bra039268	405
Bra039269	1140
Bra039270	741
Bra039271	402
Bra039272	1083
Bra039273	597
Bra039274	1710
Bra039275	540
Bra039276	1020
Bra039277	198
Bra039278	489
Bra039279	1380
Bra039280	963
Bra039281	1119
Bra039282	873
Bra039283	258
Bra039284	1722
Bra039285	591
Bra039286	1044
Bra039287	633
Bra039288	501
Bra039289	711
Bra039290	1089
Bra039291	1029
Bra039292	1119
Bra039293	2364
Bra039294	1539
Bra039295	570
Bra039296	6414
Bra039297	627
Bra039298	435
Bra039299	408
Bra039300	699
Bra039301	843
Bra039302	1227
Bra039303	702
Bra039304	801
Bra039305	2490
Bra039306	1947
Bra039307	1026
Bra039308	240
Bra039309	1026
Bra039310	1299
Bra039311	588
Bra039312	1554
Bra039313	690
Bra039314	744
Bra039315	948
Bra039316	618
Bra039317	1041
Bra039318	1161
Bra039319	1899
Bra039320	714
Bra039321	1323
Bra039322	2112
Bra039323	1596
Bra039324	642
Bra039325	2283
Bra039326	2172
Bra039327	2952
Bra039328	1530
Bra039329	1410
Bra039330	615
Bra039331	714
Bra039332	1314
Bra039333	861
Bra039334	1281
Bra039335	1230
Bra039336	171
Bra039337	1101
Bra039338	927
Bra039339	885
Bra039340	705
Bra039341	708
Bra039342	1443
Bra039343	726
Bra039344	714
Bra039345	402
Bra039346	609
Bra039347	312
Bra039348	4392
Bra039349	315
Bra039350	327
Bra039351	750
Bra039352	1074
Bra039353	924
Bra039354	978
Bra039355	705
Bra039356	1686
Bra039357	426
Bra039358	267
Bra039359	4905
Bra039360	1278
Bra039361	972
Bra039362	276
Bra039363	987
Bra039364	1320
Bra039365	1485
Bra039366	1806
Bra039367	3153
Bra039368	4434
Bra039369	4314
Bra039370	618
Bra039371	564
Bra039372	1437
Bra039373	825
Bra039374	1089
Bra039375	321
Bra039376	1572
Bra039377	696
Bra039378	2046
Bra039379	1179
Bra039380	1089
Bra039381	2706
Bra039382	1128
Bra039383	1482
Bra039384	474
Bra039385	1419
Bra039386	321
Bra039387	1203
Bra039388	1665
Bra039389	1563
Bra039390	333
Bra039391	957
Bra039392	255
Bra039393	600
Bra039394	792
Bra039395	756
Bra039396	3126
Bra039397	189
Bra039398	924
Bra039399	438
Bra039400	1911
Bra039401	387
Bra039402	933
Bra039403	252
Bra039404	909
Bra039405	225
Bra039406	534
Bra039407	1233
Bra039408	1017
Bra039409	606
Bra039410	201
Bra039411	1536
Bra039412	2880
Bra039413	1833
Bra039414	273
Bra039415	375
Bra039416	1500
Bra039417	954
Bra039418	1071
Bra039419	1620
Bra039420	1680
Bra039421	1851
Bra039422	996
Bra039423	357
Bra039424	966
Bra039425	777
Bra039426	1326
Bra039427	273
Bra039428	375
Bra039429	420
Bra039430	435
Bra039431	1275
Bra039432	336
Bra039433	486
Bra039434	291
Bra039435	1326
Bra039436	2460
Bra039437	306
Bra039438	660
Bra039439	2004
Bra039440	546
Bra039441	618
Bra039442	1395
Bra039443	3108
Bra039444	2091
Bra039445	1299
Bra039446	1356
Bra039447	852
Bra039448	2580
Bra039449	675
Bra039450	1686
Bra039451	504
Bra039452	1821
Bra039453	1197
Bra039454	1161
Bra039455	1143
Bra039456	945
Bra039457	1410
Bra039458	1503
Bra039459	1584
Bra039460	1191
Bra039461	1602
Bra039462	1509
Bra039463	993
Bra039464	2259
Bra039465	444
Bra039466	1752
Bra039467	1062
Bra039468	327
Bra039469	1641
Bra039470	1185
Bra039471	405
Bra039472	2349
Bra039473	522
Bra039474	4581
Bra039475	1182
Bra039476	621
Bra039477	1617
Bra039478	159
Bra039479	303
Bra039480	1269
Bra039481	504
Bra039482	1692
Bra039483	636
Bra039484	597
Bra039485	3354
Bra039486	2604
Bra039487	2820
Bra039488	543
Bra039489	1263
Bra039490	681
Bra039491	963
Bra039492	918
Bra039493	609
Bra039494	1359
Bra039495	1506
Bra039496	1236
Bra039497	1476
Bra039498	1500
Bra039499	894
Bra039500	903
Bra039501	3180
Bra039502	2514
Bra039503	1002
Bra039504	510
Bra039505	324
Bra039506	1341
Bra039507	165
Bra039508	987
Bra039509	513
Bra039510	525
Bra039511	549
Bra039512	348
Bra039513	789
Bra039514	789
Bra039515	351
Bra039516	597
Bra039517	1092
Bra039518	855
Bra039519	1674
Bra039520	1215
Bra039521	456
Bra039522	999
Bra039523	312
Bra039524	1770
Bra039525	3732
Bra039526	309
Bra039527	951
Bra039528	384
Bra039529	978
Bra039530	525
Bra039531	2904
Bra039532	2880
Bra039533	891
Bra039534	573
Bra039535	477
Bra039536	525
Bra039538	978
Bra039539	369
Bra039540	2628
Bra039541	663
Bra039542	810
Bra039543	2835
Bra039544	720
Bra039545	1452
Bra039546	1782
Bra039547	1431
Bra039548	1110
Bra039549	1482
Bra039550	2271
Bra039551	330
Bra039552	852
